course_id,Quality,Difficulty,For Credit,Would Take Again,Grade,Textbook,Comment,professor,department,Attendance,Online Class
 GOV149,5.0,4.0,Yes,Yes,,No,Koch is incredibly intelligent. She's great at running class discussion and pulls the best out of students. I felt like I was part of the learning experience more than in any other class. Expectations for the papers are really clear and helped me reflect on the readings and the discussion to connect everything together. One of the best profs at CMC,Lisa Koch ,Government department,Mandatory,
 GOV149,5.0,3.0,Yes,Yes,,No,"Prof Koch has been my favorite prof I've had in college. She's so incredibly smart and passionate, but so willing to break down concepts for the class. She tends to structure her class mainly around class discussion, but when she lectures it's still amazing. Approachable & accessible during office hours and very clear about grading criteria",Lisa Koch ,Government department,,
 GOV140,5.0,4.0,Yes,Yes,B,Yes,"Professor Koch is not just a great teacher but also a great human being. My final semester in college went rough due to various personal reasons. At one point it seemed like I might not graduate on time. But Professor Koch taught me how to turn to brightest side even in the darkest of the days. When I will grow up, I want to be like Professor Koch!",Lisa Koch ,Government department,Mandatory,
 GOV70,5.0,4.0,Yes,Yes,A,Yes,"Professor Koch is honestly one of the best professors I have ever had the privilege of taking in my life. She is incredibly knowledgeable, and makes her lectures extremely interesting. I had no complaints whatsoever with this class.",Lisa Koch ,Government department,Mandatory,
 GOV20,4.0,3.0,Yes,Yes,,Yes,Intelligent. Seriously cares about her students. Fair grader and is very clear in terms of grading and expectations for her students. Super helpful during office hours! Also this sounds odd but I just can't help but envision her as this loving and motherly figure- simply the best! Would definitely take another class with her.,Lisa Koch ,Government department,Mandatory,
 GOVT140,5.0,4.0,Yes,Yes,A-,Yes,"Easily one of the best professors I have had at CMC. Clear expectations, fair grader, and loves meeting with students in office hours. Just so understanding and really cares about her students. Asks good questions which foster great discussions.",Lisa Koch ,Government department,Mandatory,
 GOV143C,3.0,4.0,Yes,No,A-,Yes,I thought the class was fine overall. It was very lecture-heavy and not very engaging. The class also had a ton of reading and much of it was dry. Professor Appel is very nice and smart but I wouldn't recommend the class unless you're passionate about the material.,Hilary Appel ,Government department,Mandatory,Yes
 GOVT60,5.0,4.0,Yes,Yes,A,Yes,"I love prof appel. She is so knowledgeable and a wonderful professor. You will learn so much in her class. Probs the most interesting intro level class for ir. Participation matters, tests and papers are graded very fairly",Hilary Appel ,Government department,Mandatory,
 GOVT060,4.0,2.0,Yes,Yes,A-,Yes,"Solid teacher, not super engaging but not boring, and not very difficult, but requires effort.",Hilary Appel ,Government department,,
 GOV60,5.0,4.0,,,,Yes,"Professor Appel is the best professor I've had at CMC. She is extremely passionate about political economy. Her class is not an easy class, and as a result, it is challenging, engaging, rewarding, and inspiring. If you want to actually learn a lot, take class with her, really any class. The work is manageable and none of it is busy work.",Hilary Appel ,Government department,,
 GOVT173,5.0,4.0,,,,Yes,Awesome professor and she's very passionate about teaching!,Hilary Appel ,Government department,,
 GOV60,4.0,3.0,,,,Yes,"Great lecturer. For the most part, mediocre discussion. If i could do it again, I'd take her Russian politics class (her passion and specialty) and take Gov 60 with someone else. That said, she was extremely fair and a very nice person.",Hilary Appel ,Government department,,
 GOV60,2.0,4.0,,,,No,Very disappointed in the class. Like an AP Comp Gov class. Couldn't answer basic questions. Frequently hadn't thought about issues raised by students. Tests were nitpicky and didn't test broad comprehension.,Hilary Appel ,Government department,,
 GOV60,4.0,2.0,,,,Yes,"I did not enjoy her Gov 60 class. The class was discussion based and she had too much tolerance for mediocrity. She lets students ramble on and on who obviously haven't done the reading and are also off-topic. She didn't seem that knowledgeable herself about the topics we covered either. Decent class, not great.",Hilary Appel ,Government department,,
 GOVT60,5.0,4.0,,,,Yes,"One of my favorite professors at cmc- her lectures are so incredibly interesting and she is so nice!  She is a very smart woman and personally, a great role model.  She is fair, professional, intelligent, and passionate about what she teaches.  Her class was taught in lecture/discussion format, which kept the class interesting. Highly recommended!!",Hilary Appel ,Government department,,
 GOV143,4.0,3.0,,,,,"Don't let my ratings fool you; I thought she was a great prof. She wasn't a pushover like many of the profs here. Her assignments, reading, and grading were reasonable and interesting. Beware if you don't read: she calls on people that don't talk. She really nice and incredibly smart, though. Highly recommended!",Hilary Appel ,Government department,,
 GOVT60,4.5,2.0,,,,,Good lecturer. Clear on what you need to know. Was pregnant this semester and even showed up for last day even though she was already on maternity leave. Kudos. Earnest. I didn't like the choice of countries we studied though.,Hilary Appel ,Government department,,
 GOV060,5.0,4.0,,,,,"Probably the best lectures i've had on campus. She is incredibly sharp and on-point for every single class and doesn't waste student's time. She has no cult of personality like Pitney because her lectures are professional and she doesn't exactly ooze approachability. But she's entirely worth the effort of starting a cult, once you get to know her.",Hilary Appel ,Government department,,
 GOV6070,4.5,4.0,,,,,"Great prof, knowledgeable, helpful, reasonable workload but fairly high expectations.",Hilary Appel ,Government department,,
 GOV60,4.0,2.0,,,,,No Comments,Hilary Appel ,Government department,Mandatory,
 GOV60,4.0,3.0,,,,,Interesting material if you're into the poli-sci thing.,Hilary Appel ,Government department,,
 GOV60,5.0,3.0,,,,,Great professor - I learned more from her class than almost any other.  Classes are interesting and engaging and the work load is reasonable.,Hilary Appel ,Government department,,
 GOV60,5.0,5.0,,,,,"Appel is great - one of the best profs I've had at CMC. The material is intersting, the class is rigorous and challenging, yet very rewarding. She is undeniably knowledgable and very intelligent. Her class is clearly structured and always informative.",Hilary Appel ,Government department,,
 GOV60,4.5,3.0,,,,,"Appel is a great prof.  Her lectures were very clear and interesting, and the class discussions were great.  Take her class.",Hilary Appel ,Government department,,
 GOVT60,5.0,4.0,,,,,"she's demanding, methodical and uses her class time well. i recommend using her office hours to get the most out of the material and the class.",Hilary Appel ,Government department,,
 GOV60,4.0,5.0,,,,,"Hard class in terms of material and reading covered on exams. Alternating lectures and discussions, webct component, no long research papers. In writing, have an argument! Warmer as you get to know her better. Very brilliant, perky, but a bit intimidating at first. You'll learn, be prepared to work.",Hilary Appel ,Government department,,
 GOV100,1.0,4.0,Yes,No,A,No,I found Professor Courser to be unreasonable. The grading criteria in the class were confusing and it felt like we were constantly held to different standards. The class was a ton of work and very stressful. I would not recommend.,Zachary Courser ,Government department,Mandatory,Yes
 GOVT100,4.0,3.0,Yes,Yes,A,Yes,"Honestly, he can be an ass at times but he's a pretty good prof. Accessible, pretty fair in terms of grading, good at lecturing. His public policy class is a must take for those interested in policy--once you take it you'll know if you want to go into a policy career or not",Zachary Courser ,Government department,Mandatory,
 GOV20,2.0,3.0,Yes,No,,Yes,"You will like Prof. Courser if you like lectures and are more of an audio learner. I am a visual learner and have trouble taking notes & following what he is saying without graphics or words on the board so it is hard to follow and I feel like I want to fall asleep. The HW is reading for each class, we have big papers & a midterm & a final.",Zachary Courser ,Government department,,
